Car_id,customer_id,Dealer_No ,Date,Price ($)
C_CND_000537,537,38701-8047,2/16/2022,39000
C_CND_000538,538,60504-7114,2/16/2022,19000
C_CND_000539,539,38701-8047,2/16/2022,16000
C_CND_000540,540,99301-3882,2/16/2022,21000
C_CND_000541,541,53546-9427,2/18/2022,41000
C_CND_000542,542,85257-3102,2/18/2022,26000
C_CND_000543,543,78758-7841,2/18/2022,9000
C_CND_000544,544,06457-3834,2/18/2022,14000
C_CND_000545,545,60504-7114,2/18/2022,16700
C_CND_000546,546,38701-8047,2/18/2022,15000
C_CND_000547,547,38701-8047,2/18/2022,27000
C_CND_000548,548,99301-3882,2/18/2022,41000
C_CND_000549,549,53546-9427,2/18/2022,31000
C_CND_000550,550,38701-8047,2/18/2022,22000
C_CND_000551,551,99301-3882,2/18/2022,45000
C_CND_000552,552,06457-3834,2/18/2022,21000
C_CND_000553,553,53546-9427,2/18/2022,49000
C_CND_000554,554,85257-3102,2/18/2022,54000
C_CND_000555,555,78758-7841,2/18/2022,21000
C_CND_000556,556,06457-3834,2/20/2022,20000
C_CND_000557,557,60504-7114,2/20/2022,17000
C_CND_000558,558,99301-3882,2/20/2022,27000
C_CND_000559,559,53546-9427,2/20/2022,22000
C_CND_000560,560,85257-3102,2/20/2022,12000
C_CND_000561,561,78758-7841,2/20/2022,25000
C_CND_000562,562,85257-3102,2/20/2022,62000
C_CND_000563,563,78758-7841,2/20/2022,22000
C_CND_000564,564,53546-9427,2/20/2022,69500
C_CND_000565,565,85257-3102,2/20/2022,36000
C_CND_000566,566,38701-8047,2/21/2022,18001
C_CND_000567,567,99301-3882,2/21/2022,17000
C_CND_000568,568,85257-3102,2/21/2022,33000
C_CND_000569,569,78758-7841,2/21/2022,12000
C_CND_000570,570,06457-3834,2/21/2022,22000
C_CND_000571,571,60504-7114,2/21/2022,19000
C_CND_000572,572,78758-7841,2/21/2022,21000
C_CND_000573,573,99301-3882,2/21/2022,20000
C_CND_000574,574,78758-7841,2/21/2022,22000
C_CND_000575,575,06457-3834,2/21/2022,12000
C_CND_000576,576,53546-9427,2/22/2022,20000
C_CND_000577,577,53546-9427,2/22/2022,19000
C_CND_000578,578,38701-8047,2/22/2022,61000
C_CND_000579,579,38701-8047,2/22/2022,16000
C_CND_000580,580,60504-7114,2/22/2022,45500
C_CND_000581,581,85257-3102,2/23/2022,31000
C_CND_000582,582,78758-7841,2/23/2022,27000
C_CND_000583,583,99301-3882,2/23/2022,15601
C_CND_000584,584,78758-7841,2/23/2022,45000
C_CND_000585,585,99301-3882,2/23/2022,53000
C_CND_000586,586,53546-9427,2/23/2022,17000
C_CND_000587,587,99301-3882,2/23/2022,57000
C_CND_000588,588,53546-9427,2/23/2022,62000
C_CND_000589,589,38701-8047,2/23/2022,42500
C_CND_000590,590,99301-3882,2/23/2022,11000
C_CND_000591,591,06457-3834,2/25/2022,26000
C_CND_000592,592,60504-7114,2/25/2022,22000
C_CND_000593,593,06457-3834,2/25/2022,12000
C_CND_000594,594,60504-7114,2/25/2022,20000
C_CND_000595,595,85257-3102,2/25/2022,16000
C_CND_000596,596,78758-7841,2/25/2022,18000
C_CND_000597,597,85257-3102,2/25/2022,69000
C_CND_000598,598,78758-7841,2/25/2022,20000
C_CND_000599,599,53546-9427,2/25/2022,22500
C_CND_000600,600,85257-3102,2/25/2022,14000
C_CND_000601,601,38701-8047,2/27/2022,34000
C_CND_000602,602,99301-3882,2/27/2022,41000
C_CND_000603,603,53546-9427,2/27/2022,17000
C_CND_000604,604,85257-3102,2/27/2022,19000
C_CND_000605,605,78758-7841,2/27/2022,46000
C_CND_000606,606,38701-8047,2/27/2022,28000
C_CND_000607,607,99301-3882,2/27/2022,18500
C_CND_000608,608,53546-9427,2/27/2022,21000
C_CND_000609,609,85257-3102,2/27/2022,19000
C_CND_000610,610,78758-7841,2/27/2022,31000
C_CND_000611,611,06457-3834,2/27/2022,18000
C_CND_000612,612,60504-7114,2/27/2022,19000
C_CND_000613,613,38701-8047,2/27/2022,19000
C_CND_000614,614,99301-3882,2/27/2022,25000
C_CND_000615,615,53546-9427,2/27/2022,22000
C_CND_000616,616,53546-9427,2/27/2022,28000
C_CND_000617,617,85257-3102,2/27/2022,16800
C_CND_000618,618,99301-3882,2/27/2022,42000
C_CND_000619,619,06457-3834,2/27/2022,11000
C_CND_000620,620,60504-7114,2/27/2022,22000
C_CND_000621,621,78758-7841,2/27/2022,43000
C_CND_000622,622,06457-3834,2/27/2022,17000
C_CND_000623,623,60504-7114,2/27/2022,22200
C_CND_000624,624,38701-8047,2/27/2022,16000
C_CND_000625,625,99301-3882,2/27/2022,27000
C_CND_000626,626,06457-3834,2/28/2022,45000
C_CND_000627,627,60504-7114,2/28/2022,20001
C_CND_000628,628,06457-3834,2/28/2022,27000
C_CND_000629,629,60504-7114,2/28/2022,17000
C_CND_000630,630,85257-3102,2/28/2022,33000
C_CND_000631,631,78758-7841,2/28/2022,29000
C_CND_000632,632,38701-8047,2/28/2022,22000
C_CND_000633,633,99301-3882,2/28/2022,22000
C_CND_000634,634,53546-9427,2/28/2022,26000
C_CND_000635,635,85257-3102,2/28/2022,12000
C_CND_000636,636,38701-8047,3/1/2022,39501
C_CND_000637,637,99301-3882,3/1/2022,19001
C_CND_000638,638,53546-9427,3/1/2022,21001
C_CND_000639,639,85257-3102,3/1/2022,16000
C_CND_000640,640,78758-7841,3/1/2022,12000
C_CND_000641,641,53546-9427,3/1/2022,16000
C_CND_000642,642,85257-3102,3/1/2022,20500
C_CND_000643,643,38701-8047,3/1/2022,14000
C_CND_000644,644,99301-3882,3/1/2022,14100
C_CND_000645,645,38701-8047,3/1/2022,12001
C_CND_000646,646,85257-3102,3/1/2022,19000
C_CND_000647,647,78758-7841,3/1/2022,34300
C_CND_000648,648,99301-3882,3/1/2022,36000
C_CND_000649,649,06457-3834,3/1/2022,26000
C_CND_000650,650,06457-3834,3/1/2022,22000
C_CND_000651,651,60504-7114,3/1/2022,41000
C_CND_000652,652,38701-8047,3/1/2022,31000
C_CND_000653,653,99301-3882,3/1/2022,19000
C_CND_000654,654,53546-9427,3/1/2022,25100
C_CND_000655,655,85257-3102,3/1/2022,51200
C_CND_000656,656,78758-7841,3/1/2022,19000
C_CND_000657,657,53546-9427,3/1/2022,26000
C_CND_000658,658,60504-7114,3/1/2022,14000
C_CND_000659,659,78758-7841,3/1/2022,11000
C_CND_000660,660,06457-3834,3/1/2022,26000
C_CND_000661,661,60504-7114,3/1/2022,19000
C_CND_000662,662,38701-8047,3/1/2022,31500
C_CND_000663,663,99301-3882,3/1/2022,32500
C_CND_000664,664,78758-7841,3/1/2022,46000
C_CND_000665,665,06457-3834,3/1/2022,26000
C_CND_000666,666,60504-7114,3/1/2022,82000
C_CND_000667,667,38701-8047,3/1/2022,19100
C_CND_000668,668,99301-3882,3/1/2022,26000
C_CND_000669,669,53546-9427,3/1/2022,29000
C_CND_000670,670,85257-3102,3/1/2022,69000
C_CND_000671,671,06457-3834,3/2/2022,24000
C_CND_000672,672,60504-7114,3/2/2022,16000
C_CND_000673,673,38701-8047,3/2/2022,49000
C_CND_000674,674,38701-8047,3/2/2022,49500
C_CND_000675,675,99301-3882,3/2/2022,31000
C_CND_000676,676,53546-9427,3/2/2022,27500
C_CND_000677,677,06457-3834,3/2/2022,21000
C_CND_000678,678,60504-7114,3/2/2022,43000
C_CND_000679,679,38701-8047,3/2/2022,15000
C_CND_000680,680,53546-9427,3/2/2022,31000
C_CND_000681,681,85257-3102,3/2/2022,61500
C_CND_000682,682,78758-7841,3/2/2022,21000
C_CND_000683,683,78758-7841,3/2/2022,31000
C_CND_000684,684,06457-3834,3/2/2022,16500
C_CND_000685,685,60504-7114,3/2/2022,29000
C_CND_000686,686,99301-3882,3/5/2022,20600
C_CND_000687,687,53546-9427,3/5/2022,22000
C_CND_000688,688,85257-3102,3/5/2022,31000
C_CND_000689,689,78758-7841,3/5/2022,42000
C_CND_000690,690,06457-3834,3/5/2022,24000
C_CND_000691,691,60504-7114,3/5/2022,22000
C_CND_000692,692,38701-8047,3/5/2022,37000
C_CND_000693,693,99301-3882,3/5/2022,22000
C_CND_000694,694,53546-9427,3/5/2022,33500
C_CND_000695,695,85257-3102,3/5/2022,49001
C_CND_000696,696,78758-7841,3/5/2022,25001
C_CND_000697,697,06457-3834,3/5/2022,39001
C_CND_000698,698,60504-7114,3/5/2022,26001
C_CND_000699,699,38701-8047,3/5/2022,85001
C_CND_000700,700,99301-3882,3/5/2022,26501
C_CND_000701,701,53546-9427,3/5/2022,22001
C_CND_000702,702,85257-3102,3/5/2022,12000
C_CND_000703,703,78758-7841,3/5/2022,26000
C_CND_000704,704,06457-3834,3/5/2022,33000
C_CND_000705,705,60504-7114,3/5/2022,19000
C_CND_000706,706,38701-8047,3/5/2022,18100
C_CND_000707,707,99301-3882,3/5/2022,43000
C_CND_000708,708,53546-9427,3/5/2022,16000
C_CND_000709,709,85257-3102,3/5/2022,39000
C_CND_000710,710,78758-7841,3/5/2022,21000
C_CND_000711,711,06457-3834,3/5/2022,53500
C_CND_000712,712,60504-7114,3/5/2022,17000
C_CND_000713,713,60504-7114,3/5/2022,16000
C_CND_000714,714,99301-3882,3/5/2022,26500
C_CND_000715,715,85257-3102,3/5/2022,27000
C_CND_000716,716,85257-3102,3/5/2022,16000
C_CND_000717,717,78758-7841,3/5/2022,16000
C_CND_000718,718,99301-3882,3/5/2022,17000
C_CND_000719,719,53546-9427,3/5/2022,22500
C_CND_000720,720,85257-3102,3/5/2022,26000
C_CND_000721,721,78758-7841,3/5/2022,19000
C_CND_000722,722,53546-9427,3/5/2022,31000
C_CND_000723,723,85257-3102,3/5/2022,39000
C_CND_000724,724,78758-7841,3/5/2022,21000
C_CND_000725,725,06457-3834,3/5/2022,62500
C_CND_000726,726,60504-7114,3/5/2022,16000
C_CND_000727,727,38701-8047,3/5/2022,18000
C_CND_000728,728,99301-3882,3/5/2022,34000
C_CND_000729,729,53546-9427,3/5/2022,26000
C_CND_000730,730,85257-3102,3/5/2022,10000
C_CND_000731,731,78758-7841,3/5/2022,25500
C_CND_000732,732,06457-3834,3/5/2022,20500
C_CND_000733,733,60504-7114,3/5/2022,24000
C_CND_000734,734,06457-3834,3/5/2022,14000
C_CND_000735,735,60504-7114,3/5/2022,18000
C_CND_000736,736,38701-8047,3/5/2022,17500
C_CND_000737,737,99301-3882,3/5/2022,25000
C_CND_000738,738,53546-9427,3/5/2022,21000
C_CND_000739,739,85257-3102,3/5/2022,28000
C_CND_000740,740,78758-7841,3/5/2022,60000
C_CND_000741,741,06457-3834,3/5/2022,21000
C_CND_000742,742,38701-8047,3/5/2022,57000
C_CND_000743,743,38701-8047,3/5/2022,9000
C_CND_000744,744,99301-3882,3/5/2022,20000
C_CND_000745,745,53546-9427,3/5/2022,29000
C_CND_000746,746,53546-9427,3/5/2022,15510
C_CND_000747,747,78758-7841,3/5/2022,22000
C_CND_000748,748,06457-3834,3/5/2022,43500
C_CND_000749,749,60504-7114,3/5/2022,21500
C_CND_000750,750,38701-8047,3/5/2022,20000
C_CND_000751,751,99301-3882,3/5/2022,12000
C_CND_000752,752,53546-9427,3/5/2022,9000
C_CND_000753,753,85257-3102,3/5/2022,20000
C_CND_000754,754,78758-7841,3/5/2022,42000
C_CND_000755,755,06457-3834,3/5/2022,28000
C_CND_000756,756,60504-7114,3/5/2022,12000
C_CND_000757,757,38701-8047,3/5/2022,36000
C_CND_000758,758,99301-3882,3/5/2022,14000
C_CND_000759,759,53546-9427,3/5/2022,23000
C_CND_000760,760,85257-3102,3/5/2022,18000
C_CND_000761,761,78758-7841,3/5/2022,14000
C_CND_000762,762,53546-9427,3/5/2022,12000
C_CND_000763,763,85257-3102,3/5/2022,17000
C_CND_000764,764,78758-7841,3/5/2022,16000
C_CND_000765,765,06457-3834,3/5/2022,19000
C_CND_000766,766,85257-3102,3/6/2022,17001
C_CND_000767,767,78758-7841,3/6/2022,22001
C_CND_000768,768,53546-9427,3/6/2022,17000
C_CND_000769,769,85257-3102,3/6/2022,34000
C_CND_000770,770,38701-8047,3/6/2022,54000
C_CND_000771,771,99301-3882,3/6/2022,53000
C_CND_000772,772,38701-8047,3/6/2022,11000
C_CND_000773,773,53546-9427,3/6/2022,53000
C_CND_000774,774,60504-7114,3/6/2022,13000
C_CND_000775,775,38701-8047,3/6/2022,22000
C_CND_000776,776,06457-3834,3/7/2022,14001
C_CND_000777,777,60504-7114,3/7/2022,49000
C_CND_000778,778,38701-8047,3/7/2022,27501
C_CND_000779,779,99301-3882,3/7/2022,16251
C_CND_000780,780,78758-7841,3/7/2022,43000
C_CND_000781,781,06457-3834,3/7/2022,15000
C_CND_000782,782,60504-7114,3/7/2022,12000
C_CND_000783,783,38701-8047,3/7/2022,51000
C_CND_000784,784,53546-9427,3/7/2022,14200
C_CND_000785,785,85257-3102,3/7/2022,24000
C_CND_000786,786,78758-7841,3/7/2022,22000
C_CND_000787,787,06457-3834,3/7/2022,21000
C_CND_000788,788,53546-9427,3/7/2022,24000
C_CND_000789,789,85257-3102,3/7/2022,37000
C_CND_000790,790,78758-7841,3/7/2022,33000
C_CND_000791,791,53546-9427,3/7/2022,18000
C_CND_000792,792,99301-3882,3/7/2022,39500
C_CND_000793,793,53546-9427,3/7/2022,19500
C_CND_000794,794,85257-3102,3/7/2022,25000
C_CND_000795,795,78758-7841,3/7/2022,19000
C_CND_000796,796,53546-9427,3/8/2022,26001
C_CND_000797,797,85257-3102,3/8/2022,26251
C_CND_000798,798,78758-7841,3/8/2022,9000
C_CND_000799,799,06457-3834,3/8/2022,34000
C_CND_000800,800,60504-7114,3/8/2022,19000
C_CND_000801,801,38701-8047,3/8/2022,25000
C_CND_000802,802,99301-3882,3/8/2022,25000
C_CND_000803,803,53546-9427,3/8/2022,14000
C_CND_000804,804,99301-3882,3/8/2022,18000
C_CND_000805,805,38701-8047,3/8/2022,42500
C_CND_000806,806,85257-3102,3/8/2022,41000
C_CND_000807,807,99301-3882,3/8/2022,16000
C_CND_000808,808,06457-3834,3/8/2022,17000
C_CND_000809,809,60504-7114,3/8/2022,39000
C_CND_000810,810,38701-8047,3/8/2022,28000
C_CND_000811,811,99301-3882,3/8/2022,21000
C_CND_000812,812,60504-7114,3/8/2022,13000
C_CND_000813,813,38701-8047,3/8/2022,45000
C_CND_000814,814,99301-3882,3/8/2022,14000
C_CND_000815,815,53546-9427,3/8/2022,26000
C_CND_000816,816,85257-3102,3/8/2022,21000
C_CND_000817,817,78758-7841,3/8/2022,10500
C_CND_000818,818,06457-3834,3/8/2022,29300
C_CND_000819,819,60504-7114,3/8/2022,60000
C_CND_000820,820,85257-3102,3/8/2022,21000
C_CND_000821,821,60504-7114,3/8/2022,49500
C_CND_000822,822,06457-3834,3/8/2022,35000
C_CND_000823,823,06457-3834,3/8/2022,22250
C_CND_000824,824,60504-7114,3/8/2022,19020
C_CND_000825,825,85257-3102,3/8/2022,25000
C_CND_000826,826,38701-8047,3/8/2022,31000
C_CND_000827,827,99301-3882,3/8/2022,16000
C_CND_000828,828,06457-3834,3/8/2022,22000
C_CND_000829,829,60504-7114,3/8/2022,22000
C_CND_000830,830,38701-8047,3/8/2022,20000
C_CND_000831,831,99301-3882,3/8/2022,12000
C_CND_000832,832,53546-9427,3/8/2022,21000
C_CND_000833,833,85257-3102,3/8/2022,18000
C_CND_000834,834,78758-7841,3/8/2022,18000
C_CND_000835,835,06457-3834,3/8/2022,26000
C_CND_000836,836,85257-3102,3/9/2022,15000
C_CND_000837,837,78758-7841,3/9/2022,15001
C_CND_000838,838,53546-9427,3/9/2022,31000
C_CND_000839,839,53546-9427,3/9/2022,41000
C_CND_000840,840,85257-3102,3/9/2022,17000
C_CND_000841,841,78758-7841,3/9/2022,18250
C_CND_000842,842,38701-8047,3/9/2022,24500
C_CND_000843,843,99301-3882,3/9/2022,46000
C_CND_000844,844,53546-9427,3/9/2022,23500
C_CND_000845,845,53546-9427,3/9/2022,14000
C_CND_000846,846,85257-3102,3/9/2022,24000
C_CND_000847,847,78758-7841,3/9/2022,21000
C_CND_000848,848,60504-7114,3/9/2022,19500
C_CND_000849,849,38701-8047,3/9/2022,17000
C_CND_000850,850,99301-3882,3/9/2022,21000
C_CND_000851,851,85257-3102,3/10/2022,12000
C_CND_000852,852,78758-7841,3/10/2022,23000
C_CND_000853,853,06457-3834,3/10/2022,12300
C_CND_000854,854,60504-7114,3/10/2022,15000
C_CND_000855,855,85257-3102,3/10/2022,22000
C_CND_000856,856,78758-7841,3/10/2022,22600
C_CND_000857,857,06457-3834,3/10/2022,14000
C_CND_000858,858,60504-7114,3/10/2022,46000
C_CND_000859,859,53546-9427,3/10/2022,41500
C_CND_000860,860,85257-3102,3/10/2022,14000
C_CND_000861,861,06457-3834,3/12/2022,41000
C_CND_000862,862,60504-7114,3/12/2022,18000
C_CND_000863,863,38701-8047,3/12/2022,17000
C_CND_000864,864,99301-3882,3/12/2022,82000
C_CND_000865,865,06457-3834,3/12/2022,42200
C_CND_000866,866,60504-7114,3/12/2022,16001
C_CND_000867,867,38701-8047,3/12/2022,21000
C_CND_000868,868,85257-3102,3/12/2022,45000
C_CND_000869,869,06457-3834,3/12/2022,17000
C_CND_000870,870,60504-7114,3/12/2022,51850
C_CND_000871,871,38701-8047,3/12/2022,25000
C_CND_000872,872,99301-3882,3/12/2022,39000
C_CND_000873,873,38701-8047,3/12/2022,45000
C_CND_000874,874,99301-3882,3/12/2022,25000
C_CND_000875,875,60504-7114,3/12/2022,16500
C_CND_000876,876,85257-3102,3/12/2022,14000
C_CND_000877,877,78758-7841,3/12/2022,24000
C_CND_000878,878,06457-3834,3/12/2022,42500
C_CND_000879,879,60504-7114,3/12/2022,20000
C_CND_000880,880,38701-8047,3/12/2022,21000
C_CND_000881,881,53546-9427,3/13/2022,82500
C_CND_000882,882,85257-3102,3/13/2022,22500
C_CND_000883,883,78758-7841,3/13/2022,26000
C_CND_000884,884,06457-3834,3/13/2022,15100
C_CND_000885,885,60504-7114,3/13/2022,45200
C_CND_000886,886,78758-7841,3/13/2022,12000
C_CND_000887,887,06457-3834,3/13/2022,44001
C_CND_000888,888,60504-7114,3/13/2022,43000
C_CND_000889,889,38701-8047,3/13/2022,36000
C_CND_000890,890,38701-8047,3/13/2022,12001
C_CND_000891,891,53546-9427,3/13/2022,20700
C_CND_000892,892,85257-3102,3/13/2022,43500
C_CND_000893,893,78758-7841,3/13/2022,27000
C_CND_000894,894,53546-9427,3/13/2022,28000
C_CND_000895,895,85257-3102,3/13/2022,44000
C_CND_000896,896,78758-7841,3/13/2022,60000
C_CND_000897,897,06457-3834,3/13/2022,14000
C_CND_000898,898,60504-7114,3/13/2022,19000
C_CND_000899,899,38701-8047,3/13/2022,28500
C_CND_000900,900,99301-3882,3/13/2022,60000
C_CND_000901,901,99301-3882,3/13/2022,46000
C_CND_000902,902,53546-9427,3/13/2022,51000
C_CND_000903,903,85257-3102,3/13/2022,13000
C_CND_000904,904,78758-7841,3/13/2022,21000
C_CND_000905,905,06457-3834,3/13/2022,31000
C_CND_000906,906,38701-8047,3/14/2022,19500
C_CND_000907,907,99301-3882,3/14/2022,34000
C_CND_000908,908,53546-9427,3/14/2022,39000
C_CND_000909,909,53546-9427,3/14/2022,26000
C_CND_000910,910,99301-3882,3/14/2022,45001
C_CND_000911,911,78758-7841,3/14/2022,51500
C_CND_000912,912,78758-7841,3/14/2022,31500
C_CND_000913,913,06457-3834,3/14/2022,19000
C_CND_000914,914,60504-7114,3/14/2022,26000
C_CND_000915,915,53546-9427,3/14/2022,22000
C_CND_000916,916,85257-3102,3/14/2022,22000
C_CND_000917,917,78758-7841,3/14/2022,28800
C_CND_000918,918,60504-7114,3/14/2022,12000
C_CND_000919,919,38701-8047,3/14/2022,26000
C_CND_000920,920,99301-3882,3/14/2022,22500
C_CND_000921,921,85257-3102,3/15/2022,53001
C_CND_000922,922,06457-3834,3/15/2022,16000
C_CND_000923,923,38701-8047,3/15/2022,69000
C_CND_000924,924,06457-3834,3/15/2022,31000
C_CND_000925,925,53546-9427,3/15/2022,19000
C_CND_000926,926,78758-7841,3/16/2022,25000
C_CND_000927,927,06457-3834,3/16/2022,53000
C_CND_000928,928,60504-7114,3/16/2022,23000
C_CND_000929,929,38701-8047,3/16/2022,19000
C_CND_000930,930,99301-3882,3/16/2022,42000
C_CND_000931,931,53546-9427,3/16/2022,21000
C_CND_000932,932,85257-3102,3/16/2022,20000
C_CND_000933,933,78758-7841,3/16/2022,26000
C_CND_000934,934,06457-3834,3/16/2022,15000
C_CND_000935,935,60504-7114,3/16/2022,24000
C_CND_000936,936,53546-9427,3/16/2022,14001
C_CND_000937,937,85257-3102,3/16/2022,19000
C_CND_000938,938,99301-3882,3/16/2022,22000
C_CND_000939,939,53546-9427,3/16/2022,25000
C_CND_000940,940,53546-9427,3/16/2022,32000
C_CND_000941,941,78758-7841,3/16/2022,9000
C_CND_000942,942,38701-8047,3/16/2022,51000
C_CND_000943,943,85257-3102,3/16/2022,22000
C_CND_000944,944,78758-7841,3/16/2022,41000
C_CND_000945,945,06457-3834,3/16/2022,75500
C_CND_000946,946,99301-3882,3/16/2022,22000
C_CND_000947,947,53546-9427,3/16/2022,21000
C_CND_000948,948,85257-3102,3/16/2022,21000
C_CND_000949,949,78758-7841,3/16/2022,18000
C_CND_000950,950,06457-3834,3/16/2022,17250
C_CND_000951,951,60504-7114,3/16/2022,60000
C_CND_000952,952,38701-8047,3/16/2022,27000
C_CND_000953,953,99301-3882,3/16/2022,21500
C_CND_000954,954,53546-9427,3/16/2022,29500
C_CND_000955,955,85257-3102,3/16/2022,22100
C_CND_000956,956,60504-7114,3/16/2022,21000
C_CND_000957,957,38701-8047,3/16/2022,22000
C_CND_000958,958,99301-3882,3/16/2022,38000
C_CND_000959,959,53546-9427,3/16/2022,26000
C_CND_000960,960,85257-3102,3/16/2022,29000
C_CND_000961,961,78758-7841,3/16/2022,31000
C_CND_000962,962,06457-3834,3/16/2022,26000
C_CND_000963,963,53546-9427,3/16/2022,12700
C_CND_000964,964,38701-8047,3/16/2022,23000
C_CND_000965,965,60504-7114,3/16/2022,12000
C_CND_000966,966,85257-3102,3/16/2022,43000
C_CND_000967,967,78758-7841,3/16/2022,16000
C_CND_000968,968,53546-9427,3/16/2022,42500
C_CND_000969,969,85257-3102,3/16/2022,25000
C_CND_000970,970,78758-7841,3/16/2022,20500
C_CND_000971,971,06457-3834,3/16/2022,24000
C_CND_000972,972,60504-7114,3/16/2022,22500
C_CND_000973,973,38701-8047,3/16/2022,14000
C_CND_000974,974,99301-3882,3/16/2022,41000
C_CND_000975,975,53546-9427,3/16/2022,20000
C_CND_000976,976,38701-8047,3/17/2022,21000
C_CND_000977,977,99301-3882,3/17/2022,27200
C_CND_000978,978,60504-7114,3/17/2022,14000
C_CND_000979,979,38701-8047,3/17/2022,22150
C_CND_000980,980,78758-7841,3/17/2022,37000
C_CND_000981,981,06457-3834,3/17/2022,13500
C_CND_000982,982,53546-9427,3/17/2022,13000
C_CND_000983,983,85257-3102,3/17/2022,24000
C_CND_000984,984,85257-3102,3/17/2022,19000
C_CND_000985,985,78758-7841,3/17/2022,69500
C_CND_000986,986,53546-9427,3/19/2022,18000
C_CND_000987,987,85257-3102,3/19/2022,45000
C_CND_000988,988,78758-7841,3/19/2022,15400
C_CND_000989,989,06457-3834,3/19/2022,19750
C_CND_000990,990,60504-7114,3/19/2022,12001
C_CND_000991,991,38701-8047,3/19/2022,19001
C_CND_000992,992,99301-3882,3/19/2022,23501
C_CND_000993,993,53546-9427,3/19/2022,31001
C_CND_000994,994,85257-3102,3/19/2022,31001
C_CND_000995,995,78758-7841,3/19/2022,53000
C_CND_000996,996,53546-9427,3/19/2022,15000
C_CND_000997,997,85257-3102,3/19/2022,16001
C_CND_000998,998,78758-7841,3/19/2022,44000
C_CND_000999,999,99301-3882,3/19/2022,19000
C_CND_001000,1000,53546-9427,3/19/2022,24000
C_CND_001001,1001,85257-3102,3/19/2022,17000
C_CND_001002,1002,78758-7841,3/19/2022,46000
C_CND_001003,1003,06457-3834,3/19/2022,60000
C_CND_001004,1004,60504-7114,3/19/2022,16700
C_CND_001005,1005,38701-8047,3/19/2022,17000
C_CND_001006,1006,99301-3882,3/19/2022,16000
C_CND_001007,1007,53546-9427,3/19/2022,21000
C_CND_001008,1008,85257-3102,3/19/2022,21000
C_CND_001009,1009,78758-7841,3/19/2022,37000
C_CND_001010,1010,06457-3834,3/19/2022,20000
C_CND_001011,1011,60504-7114,3/19/2022,10000
C_CND_001012,1012,60504-7114,3/19/2022,24000
